Order ID,Product,Category,Price,Quantity,Location,Order Date
ORD-00393,Fiction,Books,763.32,2,Houston,2024-09-16
ORD-00394,Textbook,Books,320.09,3,Los Angeles,2024-02-24
ORD-00395,Microwave,Home & Kitchen,551.79,4,New York,2024-04-07
ORD-00396,Building Blocks,Toys,288.98,3,Houston,2023-12-09
ORD-00397,Laptop,Electronics,486.26,6,New York,2024-02-08
ORD-00398,Non-Fiction,Books,370.05,1,Chicago,2024-02-08
ORD-00399,Jeans,Clothing,640.69,9,Chicago,2024-06-11
ORD-00400,Yoga Mat,Sports,165.7,5,Chicago,2024-04-25
ORD-00401,Laptop,Electronics,21.72,9,Los Angeles,2024-03-09
ORD-00402,Action Figure,Toys,722.25,7,Houston,2024-11-07
ORD-00403,Non-Fiction,Books,500.28,9,Los Angeles,2024-06-30
ORD-00404,Laptop,Electronics,325.32,4,San Francisco,2024-10-24
ORD-00405,Yoga Mat,Sports,24.26,9,Houston,2024-05-22
ORD-00406,Jeans,Clothing,792.72,4,Los Angeles,2024-02-21
ORD-00407,Vacuum Cleaner,Home & Kitchen,584.44,5,San Francisco,2024-06-20
ORD-00408,Textbook,Books,590.11,1,San Francisco,2024-08-04
ORD-00409,Shirt,Clothing,430.72,1,Chicago,2024-09-08
ORD-00410,Shoes,Clothing,340.29,2,San Francisco,2024-10-12
ORD-00411,Phone,Electronics,789.49,10,Chicago,2024-08-23
ORD-00412,Football,Sports,734.6,9,Los Angeles,2023-12-28
ORD-00413,Cookware,Home & Kitchen,444.25,6,Los Angeles,2023-12-05
ORD-00414,Phone,Electronics,311.4,1,Los Angeles,2024-06-27
ORD-00415,Jacket,Clothing,982.84,5,Houston,2024-06-10
ORD-00416,Biography,Books,111.56,10,Los Angeles,2023-12-30
ORD-00417,Football,Sports,141.42,8,Chicago,2024-05-09
ORD-00418,Jeans,Clothing,924.16,2,Chicago,2024-07-22
ORD-00419,Football,Sports,141.31,2,New York,2024-02-01
ORD-00420,Headphones,Electronics,681.44,7,Los Angeles,2024-10-30
ORD-00421,Vacuum Cleaner,Home & Kitchen,861.04,9,Chicago,2023-12-05
ORD-00422,Microwave,Home & Kitchen,152.05,1,Houston,2024-01-27
ORD-00423,Action Figure,Toys,267.05,3,Los Angeles,2024-08-23
ORD-00424,Laptop,Electronics,805.27,3,Houston,2024-06-30
ORD-00425,Shoes,Clothing,252.55,9,Los Angeles,2024-02-16
ORD-00426,Non-Fiction,Books,458.04,7,Los Angeles,2024-06-26
ORD-00427,Puzzle,Toys,996.09,4,Chicago,2024-04-03
ORD-00428,Phone,Electronics,392.75,7,New York,2024-10-19
ORD-00429,Tennis Racket,Sports,656.82,1,New York,2024-05-03
ORD-00430,Jacket,Clothing,190.85,9,San Francisco,2024-08-19
ORD-00431,Blender,Home & Kitchen,212.16,7,Chicago,2024-09-08
ORD-00432,Basketball,Sports,455.49,3,Los Angeles,2024-02-08
ORD-00433,Yoga Mat,Sports,904.14,7,San Francisco,2024-08-11
ORD-00434,Headphones,Electronics,845.84,4,San Francisco,2024-04-27
ORD-00435,Microwave,Home & Kitchen,122.36,4,Chicago,2024-06-17
ORD-00436,Cookware,Home & Kitchen,284.55,9,Los Angeles,2024-06-09
ORD-00437,Shirt,Clothing,549.97,9,Los Angeles,2024-03-03
ORD-00438,Laptop,Electronics,66.62,9,Chicago,2023-12-12
ORD-00439,Basketball,Sports,170.17,5,Los Angeles,2024-11-27
ORD-00440,Vacuum Cleaner,Home & Kitchen,757.87,6,San Francisco,2024-11-13
ORD-00441,Vacuum Cleaner,Home & Kitchen,588.31,1,Houston,2024-06-04
ORD-00442,Microwave,Home & Kitchen,972.15,6,Los Angeles,2024-01-06
ORD-00443,Phone,Electronics,500.7,5,Chicago,2024-01-04
ORD-00444,Building Blocks,Toys,534.14,3,San Francisco,2024-10-19
ORD-00445,Headphones,Electronics,156.4,9,Chicago,2023-12-05
ORD-00446,Vacuum Cleaner,Home & Kitchen,425.23,4,New York,2024-01-27
ORD-00447,Jacket,Clothing,55.39,2,Chicago,2024-09-10
ORD-00448,Phone,Electronics,462.37,5,Chicago,2024-01-29
ORD-00449,Building Blocks,Toys,84.47,9,Los Angeles,2024-03-21
ORD-00450,Puzzle,Toys,193.59,6,Chicago,2024-03-01
ORD-00451,Blender,Home & Kitchen,856.48,8,Chicago,2023-12-16
ORD-00452,Headphones,Electronics,412.77,10,Chicago,2024-05-08
ORD-00453,Phone,Electronics,300.6,8,New York,2024-02-18
ORD-00454,Microwave,Home & Kitchen,661.46,7,New York,2024-04-02
ORD-00455,Microwave,Home & Kitchen,746.51,6,New York,2024-04-14
ORD-00456,Fiction,Books,685.57,6,San Francisco,2023-12-16
ORD-00457,Tablet,Electronics,285.19,10,New York,2024-06-01
ORD-00458,Jeans,Clothing,389.38,2,New York,2024-03-25
ORD-00459,Phone,Electronics,517.87,2,Chicago,2024-10-19
ORD-00460,Headphones,Electronics,140.88,4,Houston,2024-05-12
ORD-00461,Shoes,Clothing,492.86,4,Los Angeles,2024-11-23
ORD-00462,Shoes,Clothing,925.56,9,San Francisco,2024-08-24
ORD-00463,Non-Fiction,Books,422.78,7,Chicago,2024-01-04
ORD-00464,Headphones,Electronics,260.46,4,New York,2024-08-12
ORD-00465,Cookware,Home & Kitchen,338.33,9,New York,2024-06-24
ORD-00466,Doll,Toys,290.04,3,Houston,2024-01-31
ORD-00467,Shoes,Clothing,124.37,3,San Francisco,2023-12-25
ORD-00468,Shoes,Clothing,33.21,3,New York,2024-06-01
ORD-00469,Fiction,Books,584.89,8,Los Angeles,2024-04-02
ORD-00470,Football,Sports,338.39,8,Houston,2024-03-02
ORD-00471,Doll,Toys,762.65,4,New York,2024-04-27
ORD-00472,Basketball,Sports,869.36,3,Chicago,2024-09-25
ORD-00473,Doll,Toys,525.85,8,Houston,2024-05-21
ORD-00474,Vacuum Cleaner,Home & Kitchen,336.24,5,San Francisco,2024-02-10
ORD-00475,Laptop,Electronics,788.69,10,Chicago,2024-04-03
ORD-00476,Phone,Electronics,582.94,7,San Francisco,2024-10-01
ORD-00477,Shoes,Clothing,894.43,3,Los Angeles,2024-06-08
ORD-00478,Headphones,Electronics,7.61,2,San Francisco,2024-09-26
ORD-00479,Doll,Toys,82.59,2,New York,2024-06-21
ORD-00480,Doll,Toys,755.88,4,New York,2024-03-09
ORD-00481,Doll,Toys,101.61,8,Los Angeles,2024-04-24
ORD-00482,Shirt,Clothing,109.76,6,Houston,2024-02-21
ORD-00483,Jacket,Clothing,667.74,5,Chicago,2024-08-03
ORD-00484,Basketball,Sports,186.6,3,Chicago,2024-09-29
ORD-00485,Basketball,Sports,618.09,3,New York,2024-03-11
ORD-00486,Non-Fiction,Books,948.04,4,San Francisco,2024-09-22
ORD-00487,Building Blocks,Toys,227.04,7,San Francisco,2023-12-18
ORD-00488,Fiction,Books,537.11,5,New York,2024-09-29
ORD-00489,Phone,Electronics,561.04,6,San Francisco,2024-11-14
ORD-00490,Blender,Home & Kitchen,695.91,5,New York,2024-08-23
ORD-00491,Vacuum Cleaner,Home & Kitchen,720.92,8,San Francisco,2024-04-03
ORD-00492,Jeans,Clothing,337.86,3,Chicago,2024-08-16
ORD-00493,Tablet,Electronics,120.13,10,Houston,2024-07-20
ORD-00494,Headphones,Electronics,274.24,5,New York,2024-06-26
ORD-00495,Basketball,Sports,902.79,8,Chicago,2024-08-04
ORD-00496,Textbook,Books,848.05,6,Houston,2024-08-29
ORD-00497,Fiction,Books,366.61,7,Chicago,2024-10-03
ORD-00498,Yoga Mat,Sports,344.42,5,San Francisco,2024-05-06
ORD-00499,Yoga Mat,Sports,164.2,10,New York,2024-07-08
ORD-00500,Headphones,Electronics,446.28,3,Los Angeles,2024-08-11
ORD-00501,Shoes,Clothing,575.27,7,Los Angeles,2024-07-12
ORD-00502,Shoes,Clothing,559.7,4,Chicago,2024-11-13
ORD-00503,Shoes,Clothing,406.89,2,Houston,2024-02-01
ORD-00504,Jeans,Clothing,305.81,4,New York,2024-06-02
ORD-00505,Blender,Home & Kitchen,768.05,8,New York,2024-06-15
ORD-00506,Biography,Books,59.49,9,New York,2023-12-17
ORD-00507,Football,Sports,335.26,3,Los Angeles,2024-09-06
ORD-00508,Yoga Mat,Sports,996.15,3,San Francisco,2024-09-29
ORD-00509,Puzzle,Toys,867.86,8,Houston,2024-05-26
ORD-00510,Football,Sports,349.66,6,Houston,2024-06-15
ORD-00511,Phone,Electronics,709.5,4,New York,2024-04-30
ORD-00512,Football,Sports,463.54,9,New York,2024-05-21
ORD-00513,Puzzle,Toys,436.32,4,San Francisco,2024-05-31
ORD-00514,Jacket,Clothing,227.83,9,San Francisco,2024-06-10
ORD-00515,Biography,Books,296.84,2,Houston,2024-05-21
ORD-00516,Headphones,Electronics,12.99,5,Los Angeles,2024-03-19
ORD-00517,Puzzle,Toys,926.64,10,New York,2024-01-08
ORD-00518,Tablet,Electronics,167.32,2,San Francisco,2024-05-17
ORD-00519,Microwave,Home & Kitchen,604.97,2,Houston,2024-04-12
ORD-00520,Building Blocks,Toys,539.47,6,Chicago,2024-07-28
ORD-00521,Jeans,Clothing,687.18,7,Chicago,2024-11-18
ORD-00522,Fiction,Books,741.83,8,Chicago,2024-05-18
ORD-00523,Puzzle,Toys,891.17,1,Houston,2024-10-20
ORD-00524,Biography,Books,393.21,5,San Francisco,2024-06-26
ORD-00525,Football,Sports,318.18,5,San Francisco,2024-07-28
ORD-00526,Yoga Mat,Sports,942.95,2,San Francisco,2024-03-15
ORD-00527,Fiction,Books,174.78,8,Houston,2024-02-21
ORD-00528,Shirt,Clothing,70.14,9,Houston,2024-02-13
ORD-00529,Phone,Electronics,510.74,5,New York,2024-08-31
ORD-00530,Yoga Mat,Sports,923.66,4,Chicago,2024-07-20
ORD-00531,Jeans,Clothing,570.92,7,New York,2024-08-19
ORD-00532,Microwave,Home & Kitchen,6.53,7,Houston,2024-01-26
ORD-00533,Puzzle,Toys,24.19,8,Chicago,2023-12-20
ORD-00534,Laptop,Electronics,279.96,7,San Francisco,2024-09-14
ORD-00535,Fiction,Books,552.77,2,New York,2024-04-10
ORD-00536,Basketball,Sports,128.21,4,Los Angeles,2024-11-16
ORD-00537,Jacket,Clothing,273.33,6,Los Angeles,2024-01-26
ORD-00538,Textbook,Books,328.92,1,New York,2024-08-12
ORD-00539,Building Blocks,Toys,655.09,1,New York,2024-07-02
ORD-00540,Doll,Toys,681.14,4,Chicago,2024-05-09
ORD-00541,Biography,Books,949.29,5,New York,2024-04-17
ORD-00542,Jacket,Clothing,366.92,3,Los Angeles,2024-10-23
ORD-00543,Microwave,Home & Kitchen,160.78,7,Houston,2023-12-14
ORD-00544,Tennis Racket,Sports,697.93,10,Chicago,2024-02-02
ORD-00545,Jacket,Clothing,693.5,5,San Francisco,2024-04-03
ORD-00546,Shoes,Clothing,260.72,4,San Francisco,2024-01-20
ORD-00547,Vacuum Cleaner,Home & Kitchen,595.42,7,New York,2023-12-13
ORD-00548,Fiction,Books,717.14,5,San Francisco,2024-05-10
ORD-00549,Shoes,Clothing,477.6,6,Houston,2024-07-22
ORD-00550,Biography,Books,185.87,2,Houston,2024-09-22
ORD-00551,Tennis Racket,Sports,527.72,5,New York,2024-09-06
ORD-00552,Biography,Books,472.17,9,Houston,2024-04-30
ORD-00553,Biography,Books,905.63,2,Houston,2024-02-16
ORD-00554,Microwave,Home & Kitchen,420.1,4,San Francisco,2023-12-11
ORD-00555,Phone,Electronics,754.82,1,Houston,2024-05-22
ORD-00556,Jeans,Clothing,590.81,5,Los Angeles,2024-05-05
ORD-00557,Biography,Books,711.59,3,San Francisco,2023-12-14
ORD-00558,Shirt,Clothing,793.63,7,Houston,2024-09-10
ORD-00559,Phone,Electronics,866.3,2,Los Angeles,2024-02-15
ORD-00560,Puzzle,Toys,906.33,2,Houston,2024-02-25
ORD-00561,Fiction,Books,109.72,7,Chicago,2024-08-30
ORD-00562,Yoga Mat,Sports,941.86,10,Houston,2024-10-03
ORD-00563,Headphones,Electronics,937.26,9,Los Angeles,2024-08-28
ORD-00564,Tennis Racket,Sports,540.98,6,Los Angeles,2024-08-04
ORD-00565,Football,Sports,572.12,7,Los Angeles,2024-09-22
ORD-00566,Headphones,Electronics,698.61,8,Los Angeles,2024-02-05
ORD-00567,Doll,Toys,925.16,8,Houston,2024-02-10
ORD-00568,Non-Fiction,Books,538.38,8,San Francisco,2024-03-31
ORD-00569,Fiction,Books,761.95,2,Los Angeles,2024-05-31
ORD-00570,Biography,Books,848.84,4,Houston,2024-08-03
ORD-00571,Puzzle,Toys,89.15,7,Houston,2024-06-08
ORD-00572,Blender,Home & Kitchen,518.2,3,Chicago,2024-10-16
ORD-00573,Basketball,Sports,364.07,10,Chicago,2024-05-27
ORD-00574,Shirt,Clothing,962.57,4,San Francisco,2024-01-20
ORD-00575,Puzzle,Toys,942.72,2,Houston,2024-08-03
ORD-00576,Tablet,Electronics,13.59,10,New York,2024-06-19
ORD-00577,Shirt,Clothing,679.19,5,Houston,2024-02-25
ORD-00578,Basketball,Sports,96.57,2,Los Angeles,2023-12-27
ORD-00579,Shoes,Clothing,211.71,6,Chicago,2024-01-26
ORD-00580,Puzzle,Toys,869.46,1,Chicago,2024-07-15
ORD-00581,Jeans,Clothing,675.05,2,Houston,2024-07-11
ORD-00582,Vacuum Cleaner,Home & Kitchen,988.83,2,Los Angeles,2024-07-07
ORD-00583,Jeans,Clothing,62.31,9,Los Angeles,2024-03-01
ORD-00584,Football,Sports,572.47,1,Chicago,2023-12-13
ORD-00585,Puzzle,Toys,210.29,6,New York,2024-09-18
ORD-00586,Vacuum Cleaner,Home & Kitchen,546.85,2,Los Angeles,2024-04-22
ORD-00587,Action Figure,Toys,159.31,9,New York,2024-02-26
ORD-00588,Cookware,Home & Kitchen,238.25,8,New York,2024-01-14
ORD-00589,Phone,Electronics,111.24,8,San Francisco,2024-01-20
ORD-00590,Shirt,Clothing,133.71,4,Los Angeles,2024-11-10
ORD-00591,Tablet,Electronics,298.43,7,Houston,2023-12-04
ORD-00592,Laptop,Electronics,690.79,9,Houston,2023-12-28
ORD-00593,Microwave,Home & Kitchen,673.51,1,New York,2024-03-23
ORD-00594,Tennis Racket,Sports,771.02,3,Los Angeles,2024-06-18
ORD-00595,Cookware,Home & Kitchen,611.19,4,Houston,2024-03-27
ORD-00596,Blender,Home & Kitchen,855.43,8,Los Angeles,2023-12-12
ORD-00597,Cookware,Home & Kitchen,807.51,1,Houston,2024-04-16
ORD-00598,Vacuum Cleaner,Home & Kitchen,626.93,8,Chicago,2024-10-18
ORD-00599,Blender,Home & Kitchen,742.34,3,Houston,2023-12-28
ORD-00600,Jeans,Clothing,99.19,2,New York,2023-12-20
ORD-00601,Non-Fiction,Books,238.95,9,Houston,2024-11-02
ORD-00602,Basketball,Sports,570.31,2,New York,2024-08-09
ORD-00603,Laptop,Electronics,766.9,2,Chicago,2024-03-04
ORD-00604,Headphones,Electronics,283.23,1,Houston,2024-09-08
ORD-00605,Blender,Home & Kitchen,459.32,4,Chicago,2024-05-04
ORD-00606,Laptop,Electronics,333.63,10,New York,2024-06-09
ORD-00607,Fiction,Books,560.97,10,Los Angeles,2024-10-15
ORD-00608,Football,Sports,524.82,2,New York,2024-10-13
ORD-00609,Blender,Home & Kitchen,735.48,4,New York,2024-10-20
ORD-00610,Action Figure,Toys,816.06,8,Los Angeles,2024-04-20
ORD-00611,Yoga Mat,Sports,737.65,9,Chicago,2024-05-23
ORD-00612,Yoga Mat,Sports,600.75,2,New York,2024-06-02
ORD-00613,Action Figure,Toys,33.04,9,Los Angeles,2023-12-23
ORD-00614,Doll,Toys,26.56,1,Houston,2024-06-12
ORD-00615,Football,Sports,272.62,8,Los Angeles,2024-11-16
ORD-00616,Phone,Electronics,595.14,2,Houston,2023-12-30
ORD-00617,Microwave,Home & Kitchen,956.55,6,New York,2024-10-24
ORD-00618,Blender,Home & Kitchen,303.36,8,Houston,2024-01-06
ORD-00619,Headphones,Electronics,73.71,4,Los Angeles,2024-10-22
ORD-00620,Action Figure,Toys,262.06,6,New York,2024-03-18
ORD-00621,Cookware,Home & Kitchen,136.3,6,San Francisco,2024-11-10
ORD-00622,Biography,Books,52.62,2,Chicago,2024-08-20
ORD-00623,Yoga Mat,Sports,462.02,5,Los Angeles,2024-11-20
ORD-00624,Cookware,Home & Kitchen,92.48,5,Chicago,2024-05-15
ORD-00625,Cookware,Home & Kitchen,290.22,1,New York,2024-09-06
ORD-00626,Jacket,Clothing,309.4,8,San Francisco,2024-01-01
ORD-00627,Cookware,Home & Kitchen,934.83,6,New York,2024-02-13
ORD-00628,Biography,Books,142.37,6,New York,2024-10-30
ORD-00629,Non-Fiction,Books,931.15,2,Los Angeles,2024-05-18
ORD-00630,Biography,Books,203.82,8,San Francisco,2024-03-20
ORD-00631,Football,Sports,767.51,3,Houston,2024-09-09
ORD-00632,Blender,Home & Kitchen,642.84,2,Los Angeles,2024-06-05
ORD-00633,Doll,Toys,290.01,7,Los Angeles,2024-06-05
ORD-00634,Doll,Toys,37.96,1,San Francisco,2024-05-03
ORD-00635,Action Figure,Toys,184.87,4,Chicago,2024-11-25
ORD-00636,Football,Sports,909.36,6,New York,2023-12-13
ORD-00637,Tennis Racket,Sports,622.54,9,Chicago,2024-02-29
ORD-00638,Fiction,Books,543.14,5,Chicago,2024-02-08
ORD-00639,Biography,Books,377.68,8,Houston,2024-07-26
ORD-00640,Action Figure,Toys,628.61,2,San Francisco,2024-09-21
ORD-00641,Shoes,Clothing,521.95,2,New York,2024-03-18
ORD-00642,Puzzle,Toys,432.04,4,Chicago,2024-02-27
ORD-00643,Puzzle,Toys,536.67,3,Los Angeles,2024-07-27
ORD-00644,Fiction,Books,641.74,7,Los Angeles,2024-01-17
ORD-00645,Non-Fiction,Books,337.47,1,Los Angeles,2024-07-28
ORD-00646,Shirt,Clothing,647.55,5,Los Angeles,2024-02-08
ORD-00647,Basketball,Sports,260.23,4,Los Angeles,2024-01-10
ORD-00648,Cookware,Home & Kitchen,173.22,5,San Francisco,2024-04-29
ORD-00649,Cookware,Home & Kitchen,271.86,8,San Francisco,2023-12-20
ORD-00650,Phone,Electronics,213.27,1,Los Angeles,2024-10-05
ORD-00651,Microwave,Home & Kitchen,369.21,9,Los Angeles,2024-10-06
ORD-00652,Headphones,Electronics,940.6,6,Houston,2024-08-15
ORD-00653,Non-Fiction,Books,791.37,1,New York,2024-01-20
ORD-00654,Basketball,Sports,139.14,4,Houston,2024-11-14
ORD-00655,Puzzle,Toys,701.81,8,Chicago,2024-08-31
ORD-00656,Jacket,Clothing,907.8,2,San Francisco,2024-02-05
ORD-00657,Jeans,Clothing,115.54,6,Los Angeles,2024-06-12
ORD-00658,Headphones,Electronics,919.22,1,San Francisco,2024-05-20
ORD-00659,Blender,Home & Kitchen,953.7,6,Los Angeles,2024-06-15
ORD-00660,Tablet,Electronics,165.97,9,Chicago,2024-09-19
ORD-00661,Shoes,Clothing,34.72,6,New York,2024-05-28
ORD-00662,Non-Fiction,Books,944.2,2,Houston,2024-06-27
ORD-00663,Building Blocks,Toys,309.65,2,New York,2024-08-25
ORD-00664,Puzzle,Toys,941.2,5,Houston,2024-05-14
ORD-00665,Tablet,Electronics,54.4,9,New York,2024-07-27
ORD-00666,Action Figure,Toys,971.69,1,New York,2024-02-19
ORD-00667,Action Figure,Toys,75.38,10,San Francisco,2024-06-23
ORD-00668,Vacuum Cleaner,Home & Kitchen,583.58,9,Houston,2024-03-04
ORD-00669,Fiction,Books,193.02,9,Los Angeles,2024-02-11
ORD-00670,Tablet,Electronics,778.86,2,San Francisco,2024-05-24
ORD-00671,Football,Sports,345.87,4,San Francisco,2024-03-03
ORD-00672,Building Blocks,Toys,672.27,8,New York,2024-01-19
ORD-00673,Action Figure,Toys,654.15,9,Houston,2024-03-22
ORD-00674,Cookware,Home & Kitchen,660.73,8,New York,2024-03-17
ORD-00675,Headphones,Electronics,721.19,1,Los Angeles,2024-09-13
ORD-00676,Laptop,Electronics,315.73,6,Chicago,2024-03-18
ORD-00677,Tennis Racket,Sports,823.28,6,Los Angeles,2024-08-08
ORD-00678,Tablet,Electronics,669.25,7,Los Angeles,2023-12-08
ORD-00679,Jacket,Clothing,375.0,6,Houston,2024-02-17
ORD-00680,Headphones,Electronics,642.92,2,San Francisco,2024-02-27
ORD-00681,Building Blocks,Toys,948.0,8,Chicago,2024-08-23
ORD-00682,Headphones,Electronics,627.32,5,Chicago,2024-09-20
ORD-00683,Shoes,Clothing,778.21,5,Houston,2024-06-26
ORD-00684,Football,Sports,237.3,7,Houston,2023-12-22
ORD-00685,Yoga Mat,Sports,700.74,4,Los Angeles,2024-02-08
ORD-00686,Laptop,Electronics,372.66,7,Chicago,2024-11-15
ORD-00687,Basketball,Sports,502.48,3,Los Angeles,2024-09-16
ORD-00688,Biography,Books,28.45,5,San Francisco,2023-12-17
ORD-00689,Action Figure,Toys,595.64,8,Los Angeles,2024-09-21
ORD-00690,Biography,Books,709.81,9,New York,2024-09-17
ORD-00691,Tennis Racket,Sports,202.8,7,Los Angeles,2024-07-08
ORD-00692,Cookware,Home & Kitchen,446.83,1,New York,2024-02-11
ORD-00693,Yoga Mat,Sports,110.99,4,San Francisco,2024-07-03
ORD-00694,Doll,Toys,362.33,1,Chicago,2024-06-01
ORD-00695,Non-Fiction,Books,128.11,5,San Francisco,2024-01-01
ORD-00696,Jeans,Clothing,970.56,9,New York,2024-04-19
ORD-00697,Tablet,Electronics,12.4,2,Houston,2024-04-29
ORD-00698,Textbook,Books,907.06,3,New York,2023-12-17
ORD-00699,Biography,Books,269.66,6,San Francisco,2023-12-18
ORD-00700,Tablet,Electronics,481.34,6,Chicago,2024-05-31
ORD-00701,Microwave,Home & Kitchen,616.71,8,Houston,2024-04-09
ORD-00702,Action Figure,Toys,200.23,7,Houston,2024-02-27
ORD-00703,Shirt,Clothing,367.77,6,New York,2024-07-03
ORD-00704,Shirt,Clothing,861.71,8,Houston,2024-07-09
ORD-00705,Doll,Toys,510.78,10,San Francisco,2024-09-15
ORD-00706,Fiction,Books,97.4,8,Houston,2024-05-07
ORD-00707,Shirt,Clothing,253.15,3,Houston,2024-10-07
ORD-00708,Textbook,Books,857.97,8,Houston,2024-07-19
ORD-00709,Action Figure,Toys,502.04,1,Los Angeles,2024-03-20
ORD-00710,Football,Sports,244.21,10,Los Angeles,2024-03-09
ORD-00711,Shirt,Clothing,828.09,9,San Francisco,2024-05-31
ORD-00712,Tablet,Electronics,177.28,3,New York,2024-01-14
ORD-00713,Jacket,Clothing,362.24,4,New York,2024-10-23
ORD-00714,Microwave,Home & Kitchen,390.47,5,Los Angeles,2024-03-07
ORD-00715,Jacket,Clothing,98.66,2,Chicago,2024-03-16
ORD-00716,Doll,Toys,240.01,1,San Francisco,2024-10-15
ORD-00717,Doll,Toys,809.68,3,Houston,2024-10-29
ORD-00718,Jeans,Clothing,124.36,3,Houston,2024-10-03
ORD-00719,Tennis Racket,Sports,535.13,10,Houston,2024-04-14
ORD-00720,Jeans,Clothing,614.96,9,San Francisco,2024-09-26
ORD-00721,Biography,Books,904.09,5,New York,2024-03-24
ORD-00722,Shirt,Clothing,147.23,9,Los Angeles,2024-05-25
ORD-00723,Basketball,Sports,581.69,3,New York,2024-04-17
ORD-00724,Basketball,Sports,804.09,6,Los Angeles,2024-04-02
ORD-00725,Biography,Books,386.53,2,Chicago,2024-07-13
ORD-00726,Biography,Books,213.36,7,Los Angeles,2024-05-09
ORD-00727,Shoes,Clothing,775.11,1,Houston,2024-05-02
ORD-00728,Phone,Electronics,363.39,2,New York,2024-11-25
ORD-00729,Doll,Toys,253.01,5,Chicago,2024-05-04
ORD-00730,Phone,Electronics,887.58,3,New York,2024-04-14
ORD-00731,Biography,Books,763.3,1,Chicago,2024-08-07
ORD-00732,Building Blocks,Toys,409.03,6,New York,2024-07-15
ORD-00733,Jacket,Clothing,451.32,5,San Francisco,2024-10-20
ORD-00734,Puzzle,Toys,375.45,10,San Francisco,2024-11-28
ORD-00735,Tablet,Electronics,846.58,2,New York,2024-07-24
ORD-00736,Basketball,Sports,177.73,8,Houston,2024-08-17
ORD-00737,Tablet,Electronics,449.34,4,Los Angeles,2024-09-14
ORD-00738,Shoes,Clothing,807.43,7,New York,2024-11-12
ORD-00739,Non-Fiction,Books,485.1,6,New York,2023-12-18
ORD-00740,Shoes,Clothing,488.28,3,Houston,2024-04-02
ORD-00741,Biography,Books,791.71,10,San Francisco,2024-11-04
ORD-00742,Yoga Mat,Sports,290.26,3,Chicago,2023-12-02
ORD-00743,Basketball,Sports,523.24,3,New York,2024-02-29
ORD-00744,Jacket,Clothing,179.13,8,San Francisco,2024-08-29
ORD-00745,Textbook,Books,835.76,3,New York,2024-04-26
ORD-00746,Cookware,Home & Kitchen,150.15,2,Chicago,2024-08-10
ORD-00747,Puzzle,Toys,363.87,8,San Francisco,2024-09-07
ORD-00748,Shoes,Clothing,667.76,6,San Francisco,2024-11-12
ORD-00749,Non-Fiction,Books,949.61,5,Chicago,2024-09-14
ORD-00750,Shoes,Clothing,332.01,4,Los Angeles,2024-05-01
ORD-00751,Vacuum Cleaner,Home & Kitchen,338.3,5,Houston,2024-09-22
ORD-00752,Tennis Racket,Sports,608.48,1,Los Angeles,2024-04-02
ORD-00753,Jacket,Clothing,490.12,7,Houston,2024-11-02
ORD-00754,Jeans,Clothing,251.34,6,Chicago,2024-02-04
ORD-00755,Tennis Racket,Sports,18.49,7,New York,2024-07-11
ORD-00756,Microwave,Home & Kitchen,222.0,9,New York,2024-04-05
ORD-00757,Textbook,Books,521.9,10,Los Angeles,2024-10-10
ORD-00758,Microwave,Home & Kitchen,72.84,10,Los Angeles,2024-02-25
ORD-00759,Doll,Toys,505.85,7,Chicago,2024-09-21
ORD-00760,Textbook,Books,346.5,8,New York,2023-12-27
ORD-00761,Blender,Home & Kitchen,892.42,9,Chicago,2024-10-14
ORD-00762,Football,Sports,769.41,1,Chicago,2023-12-27
ORD-00763,Jeans,Clothing,251.76,4,New York,2024-11-26
ORD-00764,Textbook,Books,980.4,3,New York,2024-07-15
ORD-00765,Yoga Mat,Sports,175.89,4,San Francisco,2024-06-21
ORD-00766,Jacket,Clothing,789.16,1,Chicago,2024-04-16
ORD-00767,Cookware,Home & Kitchen,221.05,3,New York,2024-08-20
ORD-00768,Phone,Electronics,813.05,9,Houston,2024-05-22
ORD-00769,Phone,Electronics,238.25,9,New York,2024-08-02
ORD-00770,Puzzle,Toys,850.55,6,New York,2024-02-08
ORD-00771,Biography,Books,966.04,10,New York,2024-06-22
ORD-00772,Puzzle,Toys,607.81,8,Houston,2024-10-11
ORD-00773,Jacket,Clothing,728.7,3,New York,2024-04-29
